id,number,title,state,created_at,updated_at,closed_at,assignee,milestone,html_url,refatoracao,testes_regressao,prioridade,tempo_resolucao_dias
2695474463,41061,Update README.md,closed,2024-11-26 17:13:18+00:00,2024-11-26 17:19:46+00:00,2024-11-26 17:19:46+00:00,,,https://github.com/twbs/bootstrap/pull/41061,False,False,média,0
2694039559,41060,Build(deps-dev): Bump the development-dependencies group across 1 directory with 4 updates,closed,2024-11-26 10:14:48+00:00,2024-12-03 10:51:24+00:00,2024-12-03 10:51:22+00:00,,,https://github.com/twbs/bootstrap/pull/41060,False,False,média,7
2685556589,41054,Update bug_report v 1.yml,closed,2024-11-23 07:25:19+00:00,2024-11-23 07:26:28+00:00,2024-11-23 07:26:08+00:00,,,https://github.com/twbs/bootstrap/pull/41054,False,False,média,0
2685481888,41053,Feature request: Add ability to disable submit button upon submitting a form,closed,2024-11-23 06:23:24+00:00,2024-12-28 06:39:36+00:00,2024-12-28 06:39:36+00:00,,,https://github.com/twbs/bootstrap/issues/41053,False,False,média,35
2682289859,41052,Doc: Fix link endpoint in dropdown documentation,closed,2024-11-22 08:14:33+00:00,2024-11-22 08:39:39+00:00,2024-11-22 08:39:39+00:00,,,https://github.com/twbs/bootstrap/pull/41052,False,False,média,0
2681931398,41050,CLASS 'mb-*' not working when added element using jquery .after(),closed,2024-11-22 06:00:57+00:00,2024-11-22 06:41:01+00:00,2024-11-22 06:41:01+00:00,,,https://github.com/twbs/bootstrap/issues/41050,False,False,média,0
2678128110,41045,Stacks was automatically wrapped when inputting Chinese,closed,2024-11-21 05:48:19+00:00,2024-11-21 06:55:01+00:00,2024-11-21 06:55:00+00:00,,,https://github.com/twbs/bootstrap/issues/41045,False,False,média,0
2675531912,41042,The `$spacer` variable is not available to use when importing the SCSS as the docs suggest,closed,2024-11-20 11:25:54+00:00,2024-11-21 07:09:46+00:00,2024-11-20 12:24:52+00:00,,,https://github.com/twbs/bootstrap/issues/41042,False,False,média,0
2674211966,41040,Themes Purchase Support,closed,2024-11-20 03:21:51+00:00,2024-11-21 20:15:44+00:00,2024-11-20 05:27:21+00:00,,,https://github.com/twbs/bootstrap/issues/41040,False,False,média,0
2671692343,41039,Build(deps-dev): Bump the development-dependencies group across 1 directory with 4 updates,closed,2024-11-19 10:44:18+00:00,2024-11-26 10:14:55+00:00,2024-11-26 10:14:53+00:00,,,https://github.com/twbs/bootstrap/pull/41039,False,False,média,6
2671640404,41038,Build(deps-dev): Bump the development-dependencies group across 1 directory with 5 updates,closed,2024-11-19 10:32:02+00:00,2024-11-19 10:44:04+00:00,2024-11-19 10:44:02+00:00,,,https://github.com/twbs/bootstrap/pull/41038,False,False,média,0
2666256270,41036,Docs: add warning callout for Yarn Berry,closed,2024-11-17 18:28:09+00:00,2024-11-22 09:54:12+00:00,2024-11-22 09:54:10+00:00,,,https://github.com/twbs/bootstrap/pull/41036,False,False,média,4
2659158337,41032,Bootstrap 5.3 Alerts are dispersing in  Chrome Version 131.0.6778.70 (Official Build) (64-bit),closed,2024-11-14 15:24:53+00:00,2024-11-15 05:44:35+00:00,2024-11-15 05:44:24+00:00,,,https://github.com/twbs/bootstrap/issues/41032,False,False,média,0
2655875576,41030,Docs: fix `.order` values in the migration guide,closed,2024-11-13 15:27:45+00:00,2024-11-13 16:29:04+00:00,2024-11-13 16:29:02+00:00,,,https://github.com/twbs/bootstrap/pull/41030,False,False,média,0
2655794095,41029,order-7 to order-12 missing?,closed,2024-11-13 14:57:22+00:00,2024-11-13 15:49:49+00:00,2024-11-13 15:22:50+00:00,,,https://github.com/twbs/bootstrap/issues/41029,False,False,média,0
2651724979,41026,Build(deps-dev): Bump the development-dependencies group with 3 updates,closed,2024-11-12 10:23:23+00:00,2024-11-19 10:31:46+00:00,2024-11-19 10:31:44+00:00,,,https://github.com/twbs/bootstrap/pull/41026,False,False,média,7
2650906758,41025,Update _buttons.scss,closed,2024-11-12 03:33:25+00:00,2024-11-12 05:29:28+00:00,2024-11-12 05:29:28+00:00,,,https://github.com/twbs/bootstrap/pull/41025,False,False,média,0
2650900449,41024,Update _reboot.scss,closed,2024-11-12 03:29:30+00:00,2024-11-12 05:29:12+00:00,2024-11-12 05:29:12+00:00,,,https://github.com/twbs/bootstrap/pull/41024,False,False,média,0
2647281738,41022,Create HTML,closed,2024-11-10 14:24:46+00:00,2024-11-10 14:53:09+00:00,2024-11-10 14:53:09+00:00,,,https://github.com/twbs/bootstrap/pull/41022,False,False,média,0
2645079144,41019,Offcanvas Navbar Focus Problem,closed,2024-11-08 20:26:34+00:00,2024-11-08 20:55:05+00:00,2024-11-08 20:55:05+00:00,,,https://github.com/twbs/bootstrap/issues/41019,False,False,média,0
2641463799,41015,Development,closed,2024-11-07 15:56:47+00:00,2024-11-07 16:42:21+00:00,2024-11-07 16:42:21+00:00,,,https://github.com/twbs/bootstrap/issues/41015,False,False,média,0
2640939046,41013,Align floating labels with form-select sizes,closed,2024-11-07 12:53:56+00:00,2024-11-15 17:57:27+00:00,2024-11-14 10:12:33+00:00,,,https://github.com/twbs/bootstrap/pull/41013,False,False,média,6
2640545865,41012,Update README.md,closed,2024-11-07 10:21:00+00:00,2024-11-07 10:26:36+00:00,2024-11-07 10:21:04+00:00,,,https://github.com/twbs/bootstrap/pull/41012,False,False,média,0
2637111817,41010,Build(deps-dev): Bump the development-dependencies group across 1 directory with 5 updates,closed,2024-11-06 05:51:32+00:00,2024-11-06 05:58:09+00:00,2024-11-06 05:58:08+00:00,,,https://github.com/twbs/bootstrap/pull/41010,False,False,média,0
2636641996,41009,Update README.md,closed,2024-11-05 22:49:11+00:00,2024-11-06 05:29:55+00:00,2024-11-05 22:49:18+00:00,,,https://github.com/twbs/bootstrap/pull/41009,False,False,média,0
2635237754,41008,Alignment issue with floating labels and small select (form-select-sm) padding in Bootstrap 5.3,closed,2024-11-05 11:48:36+00:00,2024-11-14 10:12:34+00:00,2024-11-14 10:12:34+00:00,,,https://github.com/twbs/bootstrap/issues/41008,False,False,média,8
2634991866,41007,Build(deps-dev): Bump the development-dependencies group across 1 directory with 4 updates,closed,2024-11-05 10:02:49+00:00,2024-11-06 05:51:17+00:00,2024-11-06 05:51:15+00:00,,,https://github.com/twbs/bootstrap/pull/41007,False,False,média,0
2634823866,41006,Update brand.md,closed,2024-11-05 08:52:44+00:00,2024-11-12 02:13:54+00:00,2024-11-12 02:13:53+00:00,,,https://github.com/twbs/bootstrap/pull/41006,False,False,média,6
2632582118,41004,Add workarounds for postcss-values-parser error (negative values in calc()),closed,2024-11-04 11:40:57+00:00,2024-12-18 08:51:19+00:00,2024-12-18 08:51:19+00:00,,,https://github.com/twbs/bootstrap/pull/41004,False,False,média,43
2631606525,41002,some styles,closed,2024-11-04 00:47:48+00:00,2024-11-04 05:17:38+00:00,2024-11-04 05:17:38+00:00,,,https://github.com/twbs/bootstrap/pull/41002,False,False,média,0
2626837796,41000,Update README.md,closed,2024-10-31 13:17:31+00:00,2024-10-31 13:29:44+00:00,2024-10-31 13:17:36+00:00,,,https://github.com/twbs/bootstrap/pull/41000,False,False,média,0
2626026517,40999,Fix typo in README,closed,2024-10-31 05:50:43+00:00,2024-10-31 06:30:42+00:00,2024-10-31 06:30:41+00:00,,,https://github.com/twbs/bootstrap/pull/40999,False,False,média,0
2620813425,40992,Build(deps-dev): Bump the development-dependencies group with 3 updates,closed,2024-10-29 10:27:02+00:00,2024-11-05 10:02:34+00:00,2024-11-05 10:02:31+00:00,,,https://github.com/twbs/bootstrap/pull/40992,False,False,média,6
2620016808,40991,Accordion flush in card has missing corners on bottom,closed,2024-10-29 03:17:53+00:00,2024-11-01 08:32:09+00:00,2024-11-01 08:32:08+00:00,,,https://github.com/twbs/bootstrap/issues/40991,False,False,média,3
2617592890,40990,Dashboard occmed,closed,2024-10-28 07:47:37+00:00,2024-10-28 07:52:34+00:00,2024-10-28 07:47:50+00:00,,,https://github.com/twbs/bootstrap/issues/40990,False,False,média,0
2616644443,40989,Update README.md,closed,2024-10-27 14:41:27+00:00,2024-10-27 17:40:44+00:00,2024-10-27 14:41:33+00:00,,,https://github.com/twbs/bootstrap/pull/40989,False,False,média,0
2613125779,40978,Build(deps-dev): Bump the development-dependencies group across 1 directory with 6 updates,closed,2024-10-25 05:36:39+00:00,2024-10-25 05:40:16+00:00,2024-10-25 05:40:15+00:00,,,https://github.com/twbs/bootstrap/pull/40978,False,False,média,0
2612722102,40977,Update README.md,closed,2024-10-24 23:16:07+00:00,2024-10-25 05:16:05+00:00,2024-10-24 23:16:16+00:00,,,https://github.com/twbs/bootstrap/pull/40977,False,False,média,0
2612267303,40975,Rename SECURITY.md to SECURITY.mda,closed,2024-10-24 18:12:15+00:00,2024-10-24 19:18:26+00:00,2024-10-24 19:17:56+00:00,,,https://github.com/twbs/bootstrap/pull/40975,False,False,média,0
2612257633,40974,Provide a general summary of the issue,closed,2024-10-24 18:06:26+00:00,2024-10-24 19:17:35+00:00,2024-10-24 19:17:29+00:00,,,https://github.com/twbs/bootstrap/issues/40974,False,False,média,0
2611275703,40973,Docs: correct example formatting in 'Utilities > API' for linting compliance,closed,2024-10-24 11:26:22+00:00,2024-10-24 11:38:37+00:00,2024-10-24 11:38:35+00:00,,,https://github.com/twbs/bootstrap/pull/40973,False,False,média,0
2610584874,40971,Build(deps-dev): Bump the development-dependencies group across 1 directory with 6 updates,closed,2024-10-24 06:17:28+00:00,2024-10-25 05:36:45+00:00,2024-10-25 05:36:43+00:00,,,https://github.com/twbs/bootstrap/pull/40971,False,False,média,0
2606213309,40969,Docs: Modernize footer design and improve visual hierarchy,closed,2024-10-22 18:46:40+00:00,2024-12-04 05:27:07+00:00,2024-12-04 05:27:06+00:00,,,https://github.com/twbs/bootstrap/pull/40969,False,False,média,42
2606138794,40967,Improve Footer Layout and Color for a More Professional and Attractive Appearance,closed,2024-10-22 18:08:37+00:00,2024-10-23 13:02:24+00:00,2024-10-23 05:31:08+00:00,,,https://github.com/twbs/bootstrap/issues/40967,False,False,média,0
2605253793,40965,Docs: Use `<article>` element for example cards,closed,2024-10-22 12:02:04+00:00,2024-12-10 12:04:23+00:00,2024-12-10 12:03:19+00:00,,,https://github.com/twbs/bootstrap/pull/40965,False,False,média,49
2604916243,40964,Build(deps-dev): Bump the development-dependencies group with 3 updates,closed,2024-10-22 09:54:12+00:00,2024-10-24 06:17:07+00:00,2024-10-24 06:17:06+00:00,,,https://github.com/twbs/bootstrap/pull/40964,False,False,média,1
2599370561,40959,Simpler tooltip initialization,closed,2024-10-19 16:27:16+00:00,2024-11-16 05:59:14+00:00,2024-10-19 16:37:49+00:00,,,https://github.com/twbs/bootstrap/pull/40959,False,False,média,0
2597881997,40958,Add Bootstrap Brand Color Guidelines and Related Color Codes,closed,2024-10-18 15:52:56+00:00,2024-10-19 02:35:45+00:00,2024-10-18 16:04:24+00:00,,,https://github.com/twbs/bootstrap/pull/40958,False,False,média,0
2596777241,40955,Update README.md,closed,2024-10-18 08:02:50+00:00,2024-10-18 08:43:39+00:00,2024-10-18 08:03:00+00:00,,,https://github.com/twbs/bootstrap/pull/40955,False,False,média,0
2596639936,40954,This is a good test！,closed,2024-10-18 07:09:00+00:00,2024-10-18 07:20:48+00:00,2024-10-18 07:20:47+00:00,,,https://github.com/twbs/bootstrap/pull/40954,False,True,média,0
2593810475,40953,Build(deps-dev): Bump the development-dependencies group across 1 directory with 6 updates,closed,2024-10-17 06:57:08+00:00,2024-10-17 07:18:35+00:00,2024-10-17 07:18:33+00:00,,,https://github.com/twbs/bootstrap/pull/40953,False,False,média,0
2593795303,40952,Build(deps-dev): Bump the development-dependencies group across 1 directory with 7 updates,closed,2024-10-17 06:51:10+00:00,2024-10-17 06:56:48+00:00,2024-10-17 06:56:47+00:00,,,https://github.com/twbs/bootstrap/pull/40952,False,False,média,0
2591557171,40951,Docs: fix example hiding element except on medium and large devices in 'Utilities > Display > Hiding elements',closed,2024-10-16 11:21:12+00:00,2024-10-16 15:06:27+00:00,2024-10-16 15:06:25+00:00,,,https://github.com/twbs/bootstrap/pull/40951,False,False,média,0
2590836459,40950,Build(deps-dev): Bump the development-dependencies group across 1 directory with 5 updates,closed,2024-10-16 06:52:05+00:00,2024-10-17 06:50:49+00:00,2024-10-17 06:50:47+00:00,,,https://github.com/twbs/bootstrap/pull/40950,False,False,média,0
2590573180,40949,Fix insufficient contrast on borders,closed,2024-10-16 04:26:45+00:00,2024-10-17 04:05:47+00:00,2024-10-16 05:12:51+00:00,,,https://github.com/twbs/bootstrap/pull/40949,False,False,média,0
2589183391,40948,Inconsistent accessibility behavior within the auto-close behavior of dropdowns ,closed,2024-10-15 15:41:48+00:00,2024-10-28 11:37:50+00:00,2024-10-27 11:53:14+00:00,,,https://github.com/twbs/bootstrap/issues/40948,False,False,média,11
2588206971,40947,Build(deps-dev): Bump the development-dependencies group with 3 updates,closed,2024-10-15 09:39:28+00:00,2024-10-16 06:51:49+00:00,2024-10-16 06:51:48+00:00,,,https://github.com/twbs/bootstrap/pull/40947,False,False,média,0
2583888050,40944,This fixes #40923,closed,2024-10-13 11:15:31+00:00,2024-10-20 05:25:53+00:00,2024-10-13 15:51:21+00:00,,,https://github.com/twbs/bootstrap/pull/40944,False,False,média,0
2583776368,40943,hello Bootstrap Readme,closed,2024-10-13 08:20:48+00:00,2024-10-13 08:21:23+00:00,2024-10-13 08:21:23+00:00,,,https://github.com/twbs/bootstrap/pull/40943,False,False,média,0
2583736317,40942,Docs: fix the grammar mistakes in README.md,closed,2024-10-13 07:30:50+00:00,2024-11-15 05:43:05+00:00,2024-11-15 05:43:05+00:00,,,https://github.com/twbs/bootstrap/pull/40942,False,False,média,32
2582728963,40939,i added hello in readme file,closed,2024-10-12 09:37:27+00:00,2024-10-12 09:38:07+00:00,2024-10-12 09:38:07+00:00,,,https://github.com/twbs/bootstrap/pull/40939,False,False,média,0
2581203524,40938,Responsiveness,closed,2024-10-11 11:54:42+00:00,2024-10-11 13:03:59+00:00,2024-10-11 13:03:59+00:00,,,https://github.com/twbs/bootstrap/issues/40938,False,False,média,0
2580604336,40936,twitching animation when using collapse,closed,2024-10-11 07:02:15+00:00,2024-10-11 07:53:43+00:00,2024-10-11 07:53:43+00:00,,,https://github.com/twbs/bootstrap/issues/40936,False,False,média,0
2580534910,40934,removed bootstrap-4 from footer,closed,2024-10-11 06:20:15+00:00,2024-10-11 06:32:41+00:00,2024-10-11 06:32:35+00:00,,,https://github.com/twbs/bootstrap/pull/40934,False,False,média,0
2579516204,40933,[Docs] yarn berry installation,closed,2024-10-10 18:10:45+00:00,2024-11-17 18:29:50+00:00,2024-11-15 05:42:34+00:00,,,https://github.com/twbs/bootstrap/issues/40933,False,False,média,35
2579237318,40932,Docs: add ngx-bootstrap to JavaScript frameworks list,closed,2024-10-10 15:47:31+00:00,2024-10-21 13:47:41+00:00,2024-10-21 13:47:40+00:00,,,https://github.com/twbs/bootstrap/pull/40932,False,False,média,10
2578262678,40931,Fix: correct typo in background-blend-mode value,closed,2024-10-10 09:46:26+00:00,2024-10-10 15:40:04+00:00,2024-10-10 15:40:04+00:00,,,https://github.com/twbs/bootstrap/pull/40931,False,False,média,0
2576683307,40929,Build(deps): Bump the npm_and_yarn group with 2 updates,closed,2024-10-09 18:49:02+00:00,2024-10-09 19:21:53+00:00,2024-10-09 19:21:50+00:00,,,https://github.com/twbs/bootstrap/pull/40929,False,False,média,0
2575955098,40928,Update css-grid.md,closed,2024-10-09 13:32:17+00:00,2024-12-18 09:22:10+00:00,2024-12-18 09:22:10+00:00,,,https://github.com/twbs/bootstrap/pull/40928,False,False,média,69
2575555824,40926,Add Colors to Bootstrap Brand Section,closed,2024-10-09 10:53:34+00:00,2024-11-14 01:22:07+00:00,2024-11-14 01:22:07+00:00,,,https://github.com/twbs/bootstrap/issues/40926,False,False,média,35
2575018888,40925,Fix: working with Sass 1.79.4,closed,2024-10-09 07:19:32+00:00,2024-10-09 07:28:07+00:00,2024-10-09 07:27:27+00:00,,,https://github.com/twbs/bootstrap/pull/40925,False,False,média,0
2572844510,40921,Docs: consider adding ngx-bootstrap as a JavaScript framework,closed,2024-10-08 10:56:20+00:00,2024-10-21 13:47:41+00:00,2024-10-21 13:47:40+00:00,,,https://github.com/twbs/bootstrap/issues/40921,False,False,média,13
2572688836,40920,Build(deps-dev): Bump the development-dependencies group across 1 directory with 6 updates,closed,2024-10-08 09:50:40+00:00,2024-10-09 18:48:20+00:00,2024-10-09 18:48:19+00:00,,,https://github.com/twbs/bootstrap/pull/40920,False,False,média,1
2572673209,40919,Build(deps-dev): Bump the development-dependencies group with 7 updates,closed,2024-10-08 09:44:59+00:00,2024-10-08 09:50:21+00:00,2024-10-08 09:50:18+00:00,,,https://github.com/twbs/bootstrap/pull/40919,False,False,média,0
2571154069,40916,Fix: Clipboard icon not showing after multiple press ,closed,2024-10-07 18:27:00+00:00,2024-10-07 19:44:38+00:00,2024-10-07 19:44:38+00:00,,,https://github.com/twbs/bootstrap/pull/40916,False,False,média,0
2569465667,40914,Docs: drop useless `.justify-content-start` class in homepage,closed,2024-10-07 06:35:49+00:00,2024-10-07 06:47:27+00:00,2024-10-07 06:47:26+00:00,,,https://github.com/twbs/bootstrap/pull/40914,False,False,média,0
2568661180,40913,Auto URL Sync While Scroll,closed,2024-10-06 13:25:30+00:00,2024-10-06 15:18:36+00:00,2024-10-06 15:18:30+00:00,,,https://github.com/twbs/bootstrap/issues/40913,False,False,média,0
2567968956,40911,fix transparent navbar in windows high contrast mode,closed,2024-10-05 12:26:34+00:00,2024-10-24 08:37:41+00:00,2024-10-24 08:37:41+00:00,,,https://github.com/twbs/bootstrap/pull/40911,False,False,média,18
2567228519,40910,Update alert.js,closed,2024-10-04 19:53:52+00:00,2024-10-22 10:47:30+00:00,2024-10-04 19:59:06+00:00,,,https://github.com/twbs/bootstrap/pull/40910,False,False,média,0
2566941328,40909,Add twitter new logo (X),closed,2024-10-04 17:49:19+00:00,2024-10-05 05:52:09+00:00,2024-10-04 18:00:50+00:00,,,https://github.com/twbs/bootstrap/pull/40909,False,False,média,0
2566048834,40905,Navbar Brand is centered,closed,2024-10-04 10:36:05+00:00,2024-10-04 10:42:55+00:00,2024-10-04 10:42:55+00:00,,,https://github.com/twbs/bootstrap/issues/40905,False,False,média,0
2565660794,40903,Renamed SCSS variable $headings-color to $heading-color for consistency with CSS variable --heading-color,closed,2024-10-04 07:28:13+00:00,2024-10-07 06:24:24+00:00,2024-10-04 07:40:35+00:00,,,https://github.com/twbs/bootstrap/pull/40903,False,False,média,0
2565363927,40902,Column width (data-width) not working when table has scroll,closed,2024-10-04 03:39:54+00:00,2024-10-04 05:12:40+00:00,2024-10-04 05:12:40+00:00,,,https://github.com/twbs/bootstrap/issues/40902,False,False,média,0
2563721980,40900,Remove unnecessary duplicated CSS class name,closed,2024-10-03 10:46:03+00:00,2024-10-07 06:27:07+00:00,2024-10-07 06:27:06+00:00,,,https://github.com/twbs/bootstrap/pull/40900,False,False,média,3
2561122696,40896,Improve how the sublicense text is written in the license,closed,2024-10-02 09:49:45+00:00,2024-10-06 10:28:22+00:00,2024-10-06 10:28:22+00:00,,,https://github.com/twbs/bootstrap/pull/40896,False,False,média,4
2560673237,40895,Build(deps-dev): Bump the development-dependencies group across 1 directory with 9 updates,closed,2024-10-02 04:55:57+00:00,2024-10-02 05:11:25+00:00,2024-10-02 05:11:23+00:00,,,https://github.com/twbs/bootstrap/pull/40895,False,False,média,0
2560668901,40894,Build(deps-dev): Bump the development-dependencies group across 1 directory with 9 updates,closed,2024-10-02 04:50:45+00:00,2024-10-02 04:56:03+00:00,2024-10-02 04:56:01+00:00,,,https://github.com/twbs/bootstrap/pull/40894,False,False,média,0
2560665867,40893,Build(deps-dev): Bump the development-dependencies group across 1 directory with 10 updates,closed,2024-10-02 04:47:07+00:00,2024-10-02 04:50:22+00:00,2024-10-02 04:50:20+00:00,,,https://github.com/twbs/bootstrap/pull/40893,False,False,média,0
2560661926,40892,Build(deps-dev): Bump the development-dependencies group across 1 directory with 11 updates,closed,2024-10-02 04:42:20+00:00,2024-10-02 04:46:35+00:00,2024-10-02 04:46:33+00:00,,,https://github.com/twbs/bootstrap/pull/40892,False,False,média,0
2559871971,40890,What happened to negative margins in Bootstrap 5 and above?,closed,2024-10-01 18:03:12+00:00,2024-10-01 18:40:30+00:00,2024-10-01 18:27:47+00:00,,,https://github.com/twbs/bootstrap/issues/40890,False,False,média,0
2559586532,40889,Build(deps-dev): Bump the development-dependencies group with 12 updates,closed,2024-10-01 15:27:30+00:00,2024-10-02 04:41:37+00:00,2024-10-02 04:41:35+00:00,,,https://github.com/twbs/bootstrap/pull/40889,False,False,média,0
2559402215,40888,Dependabot: switch to grouped updates,closed,2024-10-01 14:22:31+00:00,2024-10-01 14:27:15+00:00,2024-10-01 14:27:13+00:00,,,https://github.com/twbs/bootstrap/pull/40888,False,False,média,0
2559382075,40887,Fix new stylelint-config-recess-order issues,closed,2024-10-01 14:14:14+00:00,2024-10-02 05:07:01+00:00,2024-10-02 05:07:00+00:00,,,https://github.com/twbs/bootstrap/pull/40887,False,False,média,0
2559363072,40886,Build(deps-dev): Bump rollup from 4.21.2 to 4.23.0 in the npm_and_yarn group,closed,2024-10-01 14:06:27+00:00,2024-10-01 14:08:38+00:00,2024-10-01 14:08:36+00:00,,,https://github.com/twbs/bootstrap/pull/40886,False,False,média,0
2558660642,40884,Build(deps-dev): Bump sass from 1.77.8 to 1.79.4,closed,2024-10-01 09:20:42+00:00,2024-10-01 14:27:30+00:00,2024-10-01 14:27:22+00:00,,,https://github.com/twbs/bootstrap/pull/40884,False,False,média,0
2558660508,40883,Build(deps-dev): Bump terser from 5.31.6 to 5.34.1,closed,2024-10-01 09:20:39+00:00,2024-10-01 14:42:02+00:00,2024-10-01 14:42:01+00:00,,,https://github.com/twbs/bootstrap/pull/40883,False,False,média,0
2558660499,40882,Build(deps-dev): Bump hugo-bin from 0.130.1 to 0.132.0,closed,2024-10-01 09:20:39+00:00,2024-10-01 14:10:48+00:00,2024-10-01 14:10:46+00:00,,,https://github.com/twbs/bootstrap/pull/40882,False,False,média,0
2554214071,40877,Remove unneeded docsearch-logo-color comment,closed,2024-09-28 13:12:37+00:00,2024-09-28 13:49:54+00:00,2024-09-28 13:21:48+00:00,,,https://github.com/twbs/bootstrap/pull/40877,False,False,média,0
2552832754,40876,Remove unneeded flexbug workaround,closed,2024-09-27 12:36:44+00:00,2024-10-02 05:21:32+00:00,2024-10-02 05:19:55+00:00,,,https://github.com/twbs/bootstrap/pull/40876,False,False,média,4
2545214185,40870,Docs: Update modal min-height inline style,closed,2024-09-24 12:05:23+00:00,2024-09-24 12:43:38+00:00,2024-09-24 12:43:37+00:00,,,https://github.com/twbs/bootstrap/pull/40870,False,False,média,0
2544847662,40869,Build(deps-dev): Bump sass from 1.77.8 to 1.79.3,closed,2024-09-24 09:23:08+00:00,2024-10-01 09:20:50+00:00,2024-10-01 09:20:48+00:00,,,https://github.com/twbs/bootstrap/pull/40869,False,False,média,6
2544847591,40868,Build(deps-dev): Bump terser from 5.31.6 to 5.33.0,closed,2024-09-24 09:23:06+00:00,2024-10-01 09:20:46+00:00,2024-10-01 09:20:43+00:00,,,https://github.com/twbs/bootstrap/pull/40868,False,False,média,6
2544847555,40867,Build(deps-dev): Bump hugo-bin from 0.130.1 to 0.131.3,closed,2024-09-24 09:23:05+00:00,2024-10-01 09:20:47+00:00,2024-10-01 09:20:45+00:00,,,https://github.com/twbs/bootstrap/pull/40867,False,False,média,6
2540489673,40865,"fix: SASS deprecated lighten, darken and color methods",closed,2024-09-21 19:59:21+00:00,2024-09-22 07:48:57+00:00,2024-09-22 07:48:57+00:00,,,https://github.com/twbs/bootstrap/pull/40865,False,False,média,0
2540197296,40864,Start compatibility work on SASS 2,closed,2024-09-21 11:27:26+00:00,2024-09-22 07:47:52+00:00,2024-09-22 07:47:51+00:00,,,https://github.com/twbs/bootstrap/pull/40864,False,False,média,0
2539817301,40862,Build(deps): Bump body-parser from 1.20.2 to 1.20.3 in the npm_and_yarn group,closed,2024-09-20 23:37:53+00:00,2024-10-01 14:05:35+00:00,2024-10-01 14:05:34+00:00,,,https://github.com/twbs/bootstrap/pull/40862,False,False,média,10
2539448430,40861,Bootstrap,closed,2024-09-20 18:44:51+00:00,2024-09-20 20:57:50+00:00,2024-09-20 20:57:50+00:00,,,https://github.com/twbs/bootstrap/issues/40861,False,False,média,0
2539396014,40860,🏁 RoSctober 2024: The Open Source Developer Challenge is about to start,closed,2024-09-20 18:14:36+00:00,2024-09-20 20:57:33+00:00,2024-09-20 20:57:33+00:00,,,https://github.com/twbs/bootstrap/issues/40860,False,False,média,0
2538321514,40857,col-*-2 not properly configured,closed,2024-09-20 09:23:12+00:00,2024-09-21 20:05:46+00:00,2024-09-21 20:05:46+00:00,,,https://github.com/twbs/bootstrap/issues/40857,False,False,média,1
2536324591,40853,"What bootstrap is? How can I implement it if i'm learning html, css, and js?",closed,2024-09-19 13:19:32+00:00,2024-09-19 13:25:09+00:00,2024-09-19 13:25:09+00:00,,,https://github.com/twbs/bootstrap/issues/40853,False,False,média,0
2535726435,40852,Create note_urls.md,closed,2024-09-19 08:57:47+00:00,2024-09-19 09:05:55+00:00,2024-09-19 09:05:55+00:00,,,https://github.com/twbs/bootstrap/pull/40852,False,False,média,0
2534069646,40850,When using input-group splits when form.field is added,closed,2024-09-18 15:32:23+00:00,2024-10-05 00:17:22+00:00,2024-10-05 00:17:21+00:00,,,https://github.com/twbs/bootstrap/issues/40850,False,False,média,16
2533963210,40848,"""justify-content-end"" does not align flex items to the right",closed,2024-09-18 14:51:07+00:00,2024-09-19 10:22:08+00:00,2024-09-19 10:22:07+00:00,,,https://github.com/twbs/bootstrap/issues/40848,False,False,média,0
2533553691,40847,Uncaught TypeError: $(...).modal is not a function,closed,2024-09-18 12:06:12+00:00,2024-10-04 00:17:33+00:00,2024-10-04 00:17:32+00:00,,,https://github.com/twbs/bootstrap/issues/40847,False,False,média,15
2531054060,40845,Add sitemap to site,closed,2024-09-17 12:38:41+00:00,2024-09-17 13:53:42+00:00,2024-09-17 13:53:08+00:00,,,https://github.com/twbs/bootstrap/pull/40845,False,False,média,0
2531036158,40844,Docs: Remove mention about Safari's limited support flexbox gap,closed,2024-09-17 12:31:15+00:00,2024-09-18 13:40:39+00:00,2024-09-18 13:35:28+00:00,,,https://github.com/twbs/bootstrap/pull/40844,False,False,média,1
2530633376,40843,Build(deps-dev): Bump eslint from 8.57.0 to 8.57.1,closed,2024-09-17 09:45:15+00:00,2024-10-01 14:09:58+00:00,2024-10-01 14:09:56+00:00,,,https://github.com/twbs/bootstrap/pull/40843,False,False,média,14
2530632876,40842,Build(deps-dev): Bump npm-run-all2 from 6.2.2 to 6.2.3,closed,2024-09-17 09:45:02+00:00,2024-10-01 14:23:10+00:00,2024-10-01 14:23:08+00:00,,,https://github.com/twbs/bootstrap/pull/40842,False,False,média,14
2529715762,40840,Add Readme,closed,2024-09-17 00:22:46+00:00,2024-09-17 04:30:02+00:00,2024-09-17 04:30:02+00:00,,,https://github.com/twbs/bootstrap/pull/40840,False,False,média,0
2529488146,40839,"Carousel Images appear below currrent Image, and then replace it.",closed,2024-09-16 20:58:52+00:00,2024-09-17 05:11:07+00:00,2024-09-17 04:54:44+00:00,,,https://github.com/twbs/bootstrap/issues/40839,False,False,média,0
2526598627,40836,`.btn-group-sm` does not work with dropdown in Bootstrap 5.3.3,closed,2024-09-14 20:35:41+00:00,2024-09-16 11:04:17+00:00,2024-09-16 11:04:17+00:00,,,https://github.com/twbs/bootstrap/issues/40836,False,False,média,1
